stock_name,user_name,video_id,followers,views,likes,comments,shares
"Electrameccanica Vehicles Corp. (SOLO)
Word Searched: VEHICLES",dailystocktalk,6945628257312132358,66100,1132,64,13,7
"Electrameccanica Vehicles Corp. (SOLO)
Word Searched: vehicles",stocktok16,6940295230285548806,3647,1767,107,12,2
"Electro-Sensors, Inc. (ELSE)
Word Searched: elses",iamsirgime,6945563259076480262,2807,304,23,1,0
"Energous Corporation (WATT)
Word Searched: Wait",rudaman,6945236066513341701,3581,280,13,0,1
Energy Transfer LP (ET),austinhankwitz,6945601739416538373,481300,111500,9635,258,2657
Entera Bio Ltd. (ENTX),stockmarkethacks,6938802589395913989,5797,2180,112,3,6
"Enveric Biosciences, Inc. (ENVB)",stockmarkethacks,6938802589395913989,5797,2180,112,3,6
EquityCompass Tactical Risk Manager ETF (TERM),stockshub,6930999772882980102,83000,4007,121,15,2
EquityCompass Tactical Risk Manager ETF (TERM),bullishbetter,6945621193626029318,48300,219,9,0,0
"Esperion Therapeutics, Inc. (ESPR)
Word Searched: ESPN",theonlynaklas,6945617160127483141,86400,960,86,7,6
"Ethereum USD (ETH-USD)
Word Searched: ETHEREUM",thestockhub,6945431832901029125,76400,10000,362,42,22
"Ethereum USD (ETH-USD)
Word Searched: ETHEREUM",kasrastocks,6939916239536016645,13700,2243,57,6,19
"Eventbrite, Inc. (EB)
Word Searched: event",mok.investments,6943426477228576005,4470,368,9,4,0
"EverQuote, Inc. (EVER)",thelaptoplegend,6934173585376431365,128800,7944,515,26,8
"Exchange Traded Concepts Trust  (ROBO)
Word Searched: e trade",spacs.ai,6932620674951384326,28100,3161,129,36,41
"Exchange Traded Concepts Trust  (ROBO)
Word Searched: traded",chris.stocks,6945566404825337093,79100,532,54,4,0
"Extended Stay America, Inc. (STAY)",stockrogue,6932552320605605125,42400,3529,89,16,2
"FEDERAL NATIONAL MORTGAGE ASSOC (FNMA)
Word Searched: mortgage",thebuyinking,6940646927092452614,536400,95500,8458,164,193
"FLOW TRADERS (FLOW.AS)
Word Searched: trader",milehightrading,6945616969500560646,172500,1221,55,2,4
"FOB Santos Soybeans Financially (SAS=F)
Word Searched: financially",theonlynaklas,6945617160127483141,86400,960,86,7,6
"FRANKLIN WIRELESS CORPORATION (FKWL)
Word Searched: Wireless",investwithruss,6945525511107906822,95400,2416,128,15,2
"Facebook, Inc. (FB)
Word Searched: Feb",ceowatchlist,6945601890348436741,520800,2664,122,12,15
Farfetch Limited (FTCH),nitrotrades,6944062785915473157,13100,1069,27,11,4
"FedEx Corporation (FDX)
Word Searched: FDA",jefethestockguru,6945065513743633669,24800,2050,59,6,12
"Financial Institutions, Inc. (FISI)
Word Searched: INSTITUTIONS",sodapreneur,6937789671447612678,7149,6279,234,31,63
"First Solar, Inc. (FSLR)
Word Searched: FIRST",moderninvestor_,6930698535088229633,8323,4160,166,17,3
Fisker Inc. (FSR),trendstocks,6933624364407475462,1138,1247,8,2,0
"Fisker Inc. (FSR)
Word Searched: FISKER",trendstocks,6933624364407475462,1138,1247,8,2,0
"Flowers Foods, Inc. (FLO)",milehightrading,6945616969500560646,172500,1221,55,2,4
"Fonterra Shareholders' Fund Uni (FSF.NZ)
Word Searched: shareholders",realstockmarket,6921738093380898053,3007,1978,56,2,4
Forestar Group Inc. (FOR),stockvip,6926323575376858373,178900,91000,5667,261,645
Forestar Group Inc. (FOR),stockshub,6930999772882980102,83000,4007,121,15,2
"Forum Merger III Corporation (FIII)
Word Searched: Merger",stockvip,6926323575376858373,178900,91000,5667,261,645
"Franklin Payout 2022 Fund Class (FPOQX)
Word Searched: Payout",hccapital,6945634956500585734,46500,91,5,0,0
"Franklin Rising Dividends Fund  (FRDTX)
Word Searched: Dividends",hccapital,6945634956500585734,46500,91,5,0,0
"FuelCell Energy, Inc. (FCEL)
Word Searched: ENERGY",dailystocktalk,6945628257312132358,66100,1132,64,13,7
"GNYS (GNYS)
Word Searched: guys",ceowatchlist,6945601890348436741,520800,2664,122,12,15
"GREENE CONCEPTS INC (INKW)
Word Searched: concepts",milehightrading,6945616969500560646,172500,1221,55,2,4
GameStop Corp. (GME),oscarwulfff,6935241744531590406,8132,32200,1847,66,516
GameStop Corp. (GME),stockswallet,6945449522604543238,18800,4226,134,18,20
GameStop Corp. (GME),apexoptionstrading,6922275199069031686,1393,3019,19,3,2
GameStop Corp. (GME),brunopamfilio,6933008593000156422,1291,3079,176,37,6
"GameStop Corporation (GME)
Word Searched: GameStop",thelaptoplegend,6934173585376431365,128800,7944,515,26,8
"GameStop Corporation (GME)
Word Searched: Gamestop",financialclout,6942226040957832454,11600,4272,233,5,6
"GameStop Corporation (GME)
Word Searched: Gamestop",finance_tiktok,6923281503979916550,21700,3831,36,4,0
"Gartner, Inc. (IT)",lifeofcarlos0,6923009819561479430,1360,911,44,10,4
"Gartner, Inc. (IT)",thekidinvestor,6944491538076437765,48100,3807,240,11,5
"Gartner, Inc. (IT)",llamas1115,6940026359137766662,797,192,6,10,2
"Gartner, Inc. (IT)",dailystocktalk,6945628257312132358,66100,1132,64,13,7
"Genius Brands International, In (GNUS)
Word Searched: guns",stockmarketuniversity,6945450100072221958,2999,829,17,2,1
Gladstone Investment Corporation (GAIN),bagchaser1337,6923719966386687237,4020,1096,62,14,22
Gladstone Investment Corporation (GAIN),mr.ctrader,6922996055881665797,5494,7057,144,14,5
Global Blue Group Holding AG (GB),investwithruss,6945525511107906822,95400,2416,128,15,2
"Global X Conscious Companies ET (KRMA)
Word Searched: Karma",theonlynaklas,6945617160127483141,86400,960,86,7,6
"Global X E-commerce ETF (EBIZ)
Word Searched: e commerce",theonlynaklas,6945617160127483141,86400,960,86,7,6
"Global X Funds Global X U.S. In (PAVE)
Word Searched: Funds",stockplace,6922526773443857666,11600,1306,17,7,1
"Global X Funds Global X U.S. In (PAVE)
Word Searched: Funds",brunopamfilio,6933008593000156422,1291,3079,176,37,6
"Global X Internet of Things ETF (SNSR)
Word Searched: Things",hccapital,6945634956500585734,46500,91,5,0,0
"Global X NASDAQ-100 Covered Cal (QYLD)
Word Searched: Covered",investwithruss,6945525511107906822,95400,2416,128,15,2
Goldman Sachs ActiveBeta Emerging Markets Equity ETF (GEM),tradeideas,6945614208096587013,5451,184,13,10,44
"Gossamer Bio, Inc. (GOSS)
Word Searched: gross",alertscapital,6945240921302764806,9999,615,9,0,0
"GraniteShares HIPS US High Inco (HIPS)
Word Searched: chips",theonlynaklas,6945617160127483141,86400,960,86,7,6
"H&E Equipment Services, Inc. (HEES)
Word Searched: Heres",ceowatchlist,6945601890348436741,520800,2664,122,12,15
"H&E Equipment Services, Inc. (HEES)
Word Searched: Heres",llamas1115,6940026359137766662,797,192,6,10,2
"H&E Equipment Services, Inc. (HEES)
Word Searched: equipment",stockmarketuniversity,6945450100072221958,2999,829,17,2,1
"HIGH TIDE INC (HITIF)
Word Searched: high",spacs.ai,6932620674951384326,28100,3161,129,36,41
"HIVE BLOCKCHAIN TECHNOLOGIES LT (HVBTF)
Word Searched: Hive",nickcomizio,6945625038724893958,3696,52,6,2,1
HIVE Blockchain Technologies Ltd. (HVBTF),nickcomizio,6945625038724893958,3696,52,6,2,1
"HOLOGRAPHIC STORAGE LTD (HSTG)
Word Searched: holographic",bullsofwallstreet,6944824499795741958,23500,1497,63,4,2
"HONG KONG EXCHANGES & CLEARING (HKXCY)
Word Searched: Clearing",thewallstreetjungle,6945115284336299270,23900,1070,26,3,0
"HUMBL, Inc. (HMBL)",iamchanlo,6945610067903253766,32300,443,12,2,1
"HUMBL, Inc. (TSNP)",iamchanlo,6945610067903253766,32300,443,12,2,1
"HUT 8 MINING CORP (HUTMF)
Word Searched: Hut",nickcomizio,6945625038724893958,3696,52,6,2,1
"HarborOne Bancorp, Inc. (HONE)
Word Searched: phone",benpryor_,6943688165102308614,255500,21800,1726,33,5
"Hartford Financial Services Gro (HIG)
Word Searched: Services",investwithruss,6945525511107906822,95400,2416,128,15,2
"Hasbro, Inc. (HAS)",theoptionlab,6935499890038541573,2188,1451,25,8,3
"Hasbro, Inc. (HAS)",investwithruss,6945525511107906822,95400,2416,128,15,2
"Hasbro, Inc. (HAS)",milehightrading,6945616969500560646,172500,1221,55,2,4
"Hasbro, Inc. (HAS)",theonlynaklas,6945617160127483141,86400,960,86,7,6
"Hasbro, Inc. (HAS)",dailystocktalk,6945628257312132358,66100,1132,64,13,7
Healthcare Realty Trust Incorporated (HR),rudaman,6945236066513341701,3581,280,13,0,1
"Healthpeak Properties, Inc. (PEAK)",sodapreneur,6937789671447612678,7149,6279,234,31,63
"Hecla Mining Company (HL)
Word Searched: Mining",nickcomizio,6945625038724893958,3696,52,6,2,1
"Hewlett Packard Enterprise Comp (HPE)
Word Searched: hype",coletrades,6939292324946119941,3521,1595,17,8,0
"Hewlett Packard Enterprise Comp (HPE)
Word Searched: hype",hccapital,6945634956500585734,46500,91,5,0,0
"Himax Technologies, Inc. (HIMX)",mikeoptions,6945623755754343686,7200,153,10,1,0
"Holicity Inc. (HOL)
Word Searched: HODL",simplyinvesting,6940463542038449413,2915,575,7,2,1
"Home Depot, Inc. (The) (HD)
Word Searched: ND",iamchanlo,6945610067903253766,32300,443,12,2,1
Hut 8 Mining Corp. (HUTMF),nickcomizio,6945625038724893958,3696,52,6,2,1
"HyreCar Inc. (HYRE)
Word Searched: here",ceowatchlist,6945601890348436741,520800,2664,122,12,15
"INFORMATION ANALYSIS INC (IAIC)
Word Searched: ANALYSIS",kasrastocks,6939916239536016645,13700,2243,57,6,19
"INTEGRATED VENTURES INC (INTV)
Word Searched: I ve",momentfinance,6937132561906846982,1724,267,6,0,0
"INVENT VENTURES INC (IDEA)
Word Searched: IDEAS",marketmartians,6945424684720655621,8256,1211,15,0,0
"INVENT VENTURES INC (IDEA)
Word Searched: IDEAS",tradelikegates,6945588887599189253,28800,1519,65,4,6
"Immersion Corporation (IMMR)
Word Searched: Immersion",profitsniper,6931992670873062661,7011,7114,124,9,7
"Income Collecting 1-3 Months T- (GOVTX)
Word Searched: Months",investwithruss,6945525511107906822,95400,2416,128,15,2
"Income Collecting 1-3 Months T- (GOVTX)
Word Searched: months",milehightrading,6945616969500560646,172500,1221,55,2,4
"Innovator IBD Breakout Opportun (BOUT)
Word Searched: BREAKOUT",stocktrickswithnick,6944766713347067142,35500,2907,116,12,17
"Innovator IBD Breakout Opportun (BOUT)
Word Searched: breakout",rudaman,6945236066513341701,3581,280,13,0,1
"Inovio Pharmaceuticals, Inc. (INO)
Word Searched: Pharm",jefethestockguru,6945065513743633669,24800,2050,59,6,12
"Inovio Pharmaceuticals, Inc. (INO)
Word Searched: pharmaceutical",sodapreneur,6937789671447612678,7149,6279,234,31,63
"Interlink Electronics, Inc. (LINK)",mikeoptions,6945623755754343686,7200,153,10,1,0
"Interlink Electronics, Inc. (LINK)",nitrotrades,6944062785915473157,13100,1069,27,11,4
"Interlink Electronics, Inc. (LINK)",optionscapital,6940077432586194182,17300,1324,37,2,2
"Interlink Electronics, Inc. (LINK)",investodaily,6945163169191021829,13500,521,25,5,3
"Interlink Electronics, Inc. (LINK)",bugs.money,6945631261117385989,3946,232,12,3,0
"International Business Machines (IBM)
Word Searched: I m",alcidesvla,6943935323365805317,12900,84600,1033,242,199
"International Business Machines (IBM)
Word Searched: i m",stocksfix,6934401350012800261,4909,2791,53,10,1
"International Business Machines (IBM)
Word Searched: i m",coincapital,6941527451809959174,3569,1056,24,0,1
"Intuitive Surgical, Inc. (ISRG)",theonlynaklas,6945617160127483141,86400,960,86,7,6
"Invesco DB USD Index Bullish Fu (UUP)
Word Searched: Bullish",bugs.money,6945631261117385989,3946,232,12,3,0
"Invesco Global Listed Private E (PSP)
Word Searched: listed",profitsniper,6931992670873062661,7011,7114,124,9,7
Invesco QQQ Trust (QQQ),mr.investr,6945464564414827781,79400,12900,432,55,27
"InvestEd 90 Portfolio (WAGPX)
Word Searched: INVESTED",sodapreneur,6937789671447612678,7149,6279,234,31,63
"Iron Mountain Incorporated (Del (IRM)
Word Searched: IRA",gd_investments,6945636913386622213,248900,1495,68,7,1
"JOYY Inc. (YY)
Word Searched: YoY",alertscapital,6945240921302764806,9999,615,9,0,0
"JPMorgan Equity Premium Income  (JEPI)
Word Searched: premium",flextrading,6944888935579520262,4093,4830,174,11,23
"Japanese Yen Futures,Jun-2021 (6J=F)
Word Searched: Japanese",dailystocktalk,6945628257312132358,66100,1132,64,13,7
"KNOW LABS INC (KNWN)
Word Searched: Known",finance_tiktok,6923281503979916550,21700,3831,36,4,0
Kellogg Company (K),thestockexperience,6935440626443980038,16700,22600,1016,34,197
Kellogg Company (K),coletrades,6939292324946119941,3521,1595,17,8,0
Kellogg Company (K),austinhankwitz,6945601739416538373,481300,111500,9635,258,2657
Kellogg Company (K),realjaypelle,6942936718630751493,56000,11400,394,109,22
"Kingsoft Cloud Holdings Limited (KC)
Word Searched: Kings",mok.investments,6943426477228576005,4470,368,9,4,0
"Koss Corporation (KOSS)
Word Searched: LOSS",moneylinemark,6944471091821808901,720200,35500,2096,62,25
"L&G LONGER DATED ALL COMM UCITS (COMF.MI)
Word Searched: LONGER",moderninvestor_,6930698535088229633,8323,4160,166,17,3
"L&G LONGER DATED ALL COMM UCITS (COMF.MI)
Word Searched: longer",milehightrading,6945616969500560646,172500,1221,55,2,4
"LF Blue Whale Growth Fund R Ste (0P0001BG6K.L)
Word Searched: whale",ceowatchlist,6945601890348436741,520800,2664,122,12,15
"LUCKY FRIDAY EXTENSION MINE (LFEX)
Word Searched: friday",visaltrades,6945437295239630086,2416,258,4,1,0
"LUXID (LUXID)
Word Searched: Lucid",stockvip,6926323575376858373,178900,91000,5667,261,645
"Labor Smart, Inc. (LTNC)",tradeideas,6945614208096587013,5451,184,13,10,44
Live Ventures Incorporated (LIVE),slater_trades,6944712284455324933,32100,2938,51,6,1
"Lordstown Motors Corp. (RIDE)
Word Searched: Motors",stockvip,6926323575376858373,178900,91000,5667,261,645
"Lowe's Companies, Inc. (LOW)",spacs.ai,6932620674951384326,28100,3161,129,36,41
"Lumentum Holdings Inc. (LITE)
Word Searched: late",invest.stocks,6945183929368415494,109400,5084,285,21,13
"Lumentum Holdings Inc. (LITE)
Word Searched: like",stockstv,6896942242049674501,2373,633,15,4,0
"MAD/EUR (MADEUR=X)
Word Searched: MADE",flashofstocks,6945600936848919814,11300,867,38,14,2
"MAD/EUR (MADEUR=X)
Word Searched: MADE",investodaily,6945163169191021829,13500,521,25,5,3
"MAD/EUR (MADEUR=X)
Word Searched: MADE",titotrades,6945599997324889349,52900,858,58,11,0
"MAD/EUR (MADEUR=X)
Word Searched: MADE",milehighmoney,6942587961620090117,18500,1372,32,1,2
"MAD/EUR (MADEUR=X)
Word Searched: MADE",brandontrades,6945610559530208517,86300,2089,113,14,1
"MAD/EUR (MADEUR=X)
Word Searched: made",stockswallet,6945449522604543238,18800,4226,134,18,20
"MAD/EUR (MADEUR=X)
Word Searched: made",invest.stocks,6945183929368415494,109400,5084,285,21,13
"MAD/EUR (MADEUR=X)
Word Searched: made",milehightrading,6945616969500560646,172500,1221,55,2,4
"MARGIN INVERSIONES SICAV S.A. (S2009.MC)
Word Searched: margin",alertscapital,6945240921302764806,9999,615,9,0,0
"MAWI+S REMEMBER INVERSIONE SICA (S3669.MC)
Word Searched: Remember",stockrogue,6932552320605605125,42400,3529,89,16,2
"MILLIONAIRE PROPERTY FUND (MIPF.BK)
Word Searched: Millionaire",surgeyyyy,6929638914747632901,283000,150200,20000,931,100
"MONDI PLC (MONDY)
Word Searched: Monday",stocksfix,6934401350012800261,4909,2791,53,10,1
"MONDI PLC (MONDY)
Word Searched: monday",coletrades,6939292324946119941,3521,1595,17,8,0
"MOTORS LIQUIDATION COMPANY (MTLQU)
Word Searched: liquidation",nimbletradingio,6945166115169455366,2687,393,18,2,4
"MP Materials Corp. (MP)
Word Searched: up",financewithfriends,6875098372445883654,3538,1187,10,0,1
"MP Materials Corp. (MP)
Word Searched: up",vinstock,6945488160184880389,43600,374,28,15,7
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: TRADING",sodapreneur,6937789671447612678,7149,6279,234,31,63
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: TRADING",moneylinemark,6944471091821808901,720200,35500,2096,62,25
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: Trading",momentfinance,6937132561906846982,1724,267,6,0,0
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",stocksfeed,6944851930824920325,72100,8275,381,18,4
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",stockswallet,6945449522604543238,18800,4226,134,18,20
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",stocktalk76,6945483647193500933,45600,963,43,3,6
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",milehightrading,6945616969500560646,172500,1221,55,2,4
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",stock_catalyst,6935588755646532870,1775,686,41,1,7
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",slater_trades,6944712284455324933,32100,2938,51,6,1
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",alertscapital,6945240921302764806,9999,615,9,0,0
"Macy's, Inc. (M)",alertscapital,6945240921302764806,9999,615,9,0,0
"Man GLG Undervalued Assets Fund (0P0001038I.L)
Word Searched: UNDERVALUED",wallstreet.man,6918393271152610566,13100,683500,55300,1011,5199
"Man GLG Undervalued Assets Fund (0P0001038I.L)
Word Searched: UNDERVALUED",stockmarketuniversity,6945450100072221958,2999,829,17,2,1
"Marathon Digital Holdings, Inc. (MARA)",profitsniper,6931992670873062661,7011,7114,124,9,7
"Marathon Digital Holdings, Inc. (MARA)
Word Searched: Marathon",profitsniper,6931992670873062661,7011,7114,124,9,7
"Merck & Co., Inc. (MRK)",jefethestockguru,6945065513743633669,24800,2050,59,6,12
"Merck & Company, Inc. (MRK)
Word Searched: Merck",jefethestockguru,6945065513743633669,24800,2050,59,6,12
"Merrill Lynch & Co., Inc. 6.051 (IPB)
Word Searched: LYNCH",marketafterhours,6945403619831336198,6039,256,14,3,3
"Meta Financial Group, Inc. (CASH)
Word Searched: crash",gavin_mayo,6945607104044502278,252300,1527,67,4,3
"Moneygram International, Inc. (MGI)
Word Searched: Money",gd_investments,6945636913386622213,248900,1495,68,7,1
"Moneygram International, Inc. (MGI)
Word Searched: money",sodapreneur,6937789671447612678,7149,6279,234,31,63
"Monogram Residential Trust, Inc (MORE)",hccapital,6945634956500585734,46500,91,5,0,0
"Monogram Residential Trust, Inc (MORE)",milehightrading,6945616969500560646,172500,1221,55,2,4
"Monogram Residential Trust, Inc (MORE)",letstalkinvesting,6943371380687768837,107000,5759,367,11,44
"Monogram Residential Trust, Inc (MORE)",mr.investr,6945464564414827781,79400,12900,432,55,27
"Monster Beverage Corporation (MNST)
Word Searched: Monster",stockvip,6926323575376858373,178900,91000,5667,261,645
"Movano Inc. (MOVE)
Word Searched: moves",mok.investments,6943426477228576005,4470,368,9,4,0
"Murphy USA Inc. (MUSA)
Word Searched: Musk",stockvip,6926323575376858373,178900,91000,5667,261,645
"Murphy USA Inc. (MUSA)
Word Searched: Musk",mikesintact,6943743306543189254,33700,3918,531,23,36
"Murphy USA Inc. (MUSA)
Word Searched: musk",invest.stocks,6945183929368415494,109400,5084,285,21,13
"NAN REN LAKE LEISURE AMUSEMENT  (5905.TWO)
Word Searched: amusement",theonlynaklas,6945617160127483141,86400,960,86,7,6
"NASDAQ 100 After Hours Indicato (^QIV)
Word Searched: hours",milehightrading,6945616969500560646,172500,1221,55,2,4
"NASDAQ Composite (^IXIC)
Word Searched: Nasdaq com",brotherhood.finance,6945275984799173894,14600,431,38,13,13
NIO Limited (NIO),stockvip,6926323575376858373,178900,91000,5667,261,645
NIO Limited (NIO),stockshub,6930999772882980102,83000,4007,121,15,2
NIO Limited (NIO),alcidesvla,6943935323365805317,12900,84600,1033,242,199
NIO Limited (NIO),tradelikegates,6945588887599189253,28800,1519,65,4,6
"NOV Inc. (NOV)
Word Searched: POV",financialclout,6942226040957832454,11600,4272,233,5,6
NVIDIA Corporation (NVDA),milehightrading,6945616969500560646,172500,1221,55,2,4
"NameSiloTech (URL.CN)
Word Searched: NAMES",mr.investr,6945464564414827781,79400,12900,432,55,27
Nano Dimension Ltd. (NNDM),stockrogue,6932552320605605125,42400,3529,89,16,2
"Nasdaq US Industrial Suppliers  (^NQUSB50205010LMN)
Word Searched: supplier",theonlynaklas,6945617160127483141,86400,960,86,7,6
"Nationwide Risk-Managed Income  (NUSI)
Word Searched: managed",investwithruss,6945525511107906822,95400,2416,128,15,2
"Nautilus, Inc. (NLS)",stockswings,6940030483480759557,61400,5693,163,29,9
"Netflix, Inc. (NFLX)
Word Searched: Netflix",investwithruss,6945525511107906822,95400,2416,128,15,2
"New Beginnings Acquisition Corp (NBA)
Word Searched: beginning",theoptionlab,6935499890038541573,2188,1451,25,8,3
New Beginnings Acquisition Corp. (NBA),mok.investments,6943426477228576005,4470,368,9,4,0
"New York Times Company (The) (NYT)
Word Searched: Times",stocktalk76,6945483647193500933,45600,963,43,3,6
"Nokia Corporation Sponsored (NOK)
Word Searched: NOT",big_money_investments,6929197438192372997,41800,8327,266,37,22
"Nokia Corporation Sponsored (NOK)
Word Searched: Non",chris.stocks,6945566404825337093,79100,532,54,4,0
"Nokia Corporation Sponsored (NOK)
Word Searched: Not",oscarwulfff,6935241744531590406,8132,32200,1847,66,516
"Nokia Corporation Sponsored (NOK)
Word Searched: Not",moderninvestor_,6930698535088229633,8323,4160,166,17,3
"Nokia Corporation Sponsored (NOK)
Word Searched: not",thebuyinking,6940646927092452614,536400,95500,8458,164,193
"Nokia Corporation Sponsored (NOK)
Word Searched: not",investwithruss,6945525511107906822,95400,2416,128,15,2
ON Semiconductor Corporation (ON),ceowatchlist,6945601890348436741,520800,2664,122,12,15
"ORIGINAL ENGINEERING (4642.T)
Word Searched: original",chris.stocks,6945566404825337093,79100,532,54,4,0
"Ocugen, Inc. (OCGN)",stockmarkethacks,6938802589395913989,5797,2180,112,3,6
"Omega Healthcare Investors, Inc (OHI)
Word Searched: INVESTORS",fourtoeight,6943805159575178501,1100000,53600,3702,117,145
"Omega Healthcare Investors, Inc (OHI)
Word Searched: Investors",marketafterhours,6945403619831336198,6039,256,14,3,3
"Omega Healthcare Investors, Inc (OHI)
Word Searched: investors",realstockmarket,6921738093380898053,3007,1978,56,2,4
"Omega Healthcare Investors, Inc (OHI)
Word Searched: investors",benbraveoak,6942598330513902854,13700,12000,357,25,26
"Onconova Therapeutics, Inc. (ONTX)",moderninvestor_,6930698535088229633,8323,4160,166,17,3
"Onconova Therapeutics, Inc. (ONTX)",sodapreneur,6937789671447612678,7149,6279,234,31,63
Opendoor Technologies Inc. (OPEN),ceowatchlist,6945601890348436741,520800,2664,122,12,15
Outfront Media Inc. (REIT) (OUT),theonlynaklas,6945617160127483141,86400,960,86,7,6
Outfront Media Inc. (REIT) (OUT),mr.investr,6945464564414827781,79400,12900,432,55,27
Ozon Holdings PLC (OZON),alertscapital,6945240921302764806,9999,615,9,0,0
"PANASONIC CORP (PCRFY)
Word Searched: PANASONIC",dailystocktalk,6945628257312132358,66100,1132,64,13,7
"PARTS iD, Inc. (ID)
Word Searched: idk",assetentities,6945553610478505222,514800,14800,1333,82,6
"PBF Energy Inc. (PBF)
Word Searched: PKF",simplyinvesting,6940463542038449413,2915,575,7,2,1
"PLAID INC (4165.T)
Word Searched: Plaid",stockvip,6926323575376858373,178900,91000,5667,261,645
"PORSCHE AUTOMOBIL HOLDING SE (POAHY)
Word Searched: PORSCHE",benbraveoak,6942598330513902854,13700,12000,357,25,26
"PROFITABLE DEVS IN (PRDL)
Word Searched: PROFIT",mok.investments,6943426477228576005,4470,368,9,4,0
"PROFITABLE DEVS IN (PRDL)
Word Searched: PROFIT",dailystocktalk,6945628257312132358,66100,1132,64,13,7
"PS Business Parks, Inc. (PSB)
Word Searched: parks",theonlynaklas,6945617160127483141,86400,960,86,7,6
Palantir Technologies Inc. (PLTR),coincapital,6941527451809959174,3569,1056,24,0,1
"Palantir Technologies Inc. (PLTR)
Word Searched: palantir",coincapital,6941527451809959174,3569,1056,24,0,1
"PayPal Holdings, Inc. (PYPL)",bullishbetter,6945621193626029318,48300,219,9,0,0
"PayPal Holdings, Inc. (PYPL)",beermonies_trading,6934871830276607237,2326,331,30,0,1
"Paysign, Inc. (PAYS)
Word Searched: days",alcidesvla,6943935323365805317,12900,84600,1033,242,199
"Paysign, Inc. (PAYS)
Word Searched: days",tradingwithchristian,6932638179094760709,1228,448,9,0,1
"Peloton Interactive, Inc. (PTON)
Word Searched: Interact",striketrading,6940442368688672006,77400,3920,136,12,8
"Penn National Gaming, Inc. (PENN)
Word Searched: gaming",theonlynaklas,6945617160127483141,86400,960,86,7,6
"PharmaRoth Labs, Inc. (ROTH)",gd_investments,6945636913386622213,248900,1495,68,7,1
Philip Morris International Inc. (PM),austinhankwitz,6945601739416538373,481300,111500,9635,258,2657
Philip Morris International Inc. (PM),iamchanlo,6945610067903253766,32300,443,12,2,1
"Pimco Global Stocksplus & Incom (PGP)
Word Searched: stocks",spacs.ai,6932620674951384326,28100,3161,129,36,41
"Pimco Global Stocksplus & Incom (PGP)
Word Searched: stocks",alcidesvla,6943935323365805317,12900,84600,1033,242,199
Pintec Technology Holdings Limited (PT),stocksmadeez,6790919963218644229,3141,7357,208,17,14
Pintec Technology Holdings Limited (PT),beermonies_trading,6934871830276607237,2326,331,30,0,1
Plug Power Inc. (PLUG),tradelikegates,6945588887599189253,28800,1519,65,4,6
"Polar Power, Inc. (POLA)",stockrogue,6932552320605605125,42400,3529,89,16,2
"PriceSmart, Inc. (PSMT)
Word Searched: prices",alcidesvla,6943935323365805317,12900,84600,1033,242,199
Principal Investment Grade Corporate Active ETF (IG),tradelikegates,6945588887599189253,28800,1519,65,4,6
ProPetro Holding Corp. (PUMP),thekidinvestor,6944491538076437765,48100,3807,240,11,5
"QUEST PATENT RESEARCH CORPORATI (QPRC)
Word Searched: Patent",profitsniper,6931992670873062661,7011,7114,124,9,7
"RATIONAL AG (RAA.DE)
Word Searched: rational",stockrogue,6932552320605605125,42400,3529,89,16,2
"RCI Hospitality Holdings, Inc. (RICK)
Word Searched: RICH",penny.lifestyles,6945610585358814469,174900,2509,173,4,4
"RCI Hospitality Holdings, Inc. (RICK)
Word Searched: rich",stockshub,6930999772882980102,83000,4007,121,15,2
"RCI Hospitality Holdings, Inc. (RICK)
Word Searched: rich",invest.stocks,6945183929368415494,109400,5084,285,21,13
"RCI Hospitality Holdings, Inc. (RICK)
Word Searched: rich",yungvalades,6919163461234724101,2898,31500,1090,158,118
"REMOTE DYNAMICS INC (RMTD)
Word Searched: Remote",investwithruss,6945525511107906822,95400,2416,128,15,2
"RUMO SA (RUMOF)
Word Searched: RUMOR",rudaman,6945236066513341701,3581,280,13,0,1
"Random Length Lumber Futures,Ma (LBS=F)
Word Searched: RANDOM",dailystocktalk,6945628257312132358,66100,1132,64,13,7
"ReWalk Robotics Ltd. (RWLK)
Word Searched: robotic",theonlynaklas,6945617160127483141,86400,960,86,7,6
"Realty Income Corporation (O)
Word Searched: income",realstockmarket,6921738093380898053,3007,1978,56,2,4
"Revlon, Inc. (REV)",alertscapital,6945240921302764806,9999,615,9,0,0
"Rimini Street, Inc. - Warrants (RMNIW)
Word Searched: Warrant",spacs.ai,6932620674951384326,28100,3161,129,36,41
"Rimini Street, Inc. - Warrants (RMNIW)
Word Searched: Warrants",spacs.ai,6932620674951384326,28100,3161,129,36,41
