stock_name,user_name,video_id,followers,views,likes,comments,shares
"Dollar General Corporation (DG)
Word Searched: dollar",thebuyinking,6940646927092452614,537900,31300,2969,97,71
"Domino's Pizza Inc (DPZ)
Word Searched: PizZa",stocktok16,6940295230285548806,3639,1390,89,7,1
"Dow Inc. (DOW)
Word Searched: HOW",assetorg,6937829967329873157,129200,31400,3137,77,70
"Dow Inc. (DOW)
Word Searched: down",milehighmoney,6935996559133887750,18400,3321,50,16,2
DraftKings Inc. (DKNG),stockvip,6926323575376858373,179500,89700,5654,212,643
"Dynatronics Corporation (DYNT)
Word Searched: dont",lifeofcarlos0,6923009819561479430,1321,886,44,10,4
"Dynatronics Corporation (DYNT)
Word Searched: dont",assetentities,6940696614826708229,513900,37700,2231,58,20
"EOG Resources, Inc. (EOG)
Word Searched: EOY",stockmarketuniversity,6939583361455328518,2838,4946,40,14,1
"EST TOOLS CO LTD (300488.SZ)
Word Searched: tools",oscarwulfff,6935241744531590406,7821,23600,1378,50,393
"ETF Series Solutions Defiance N (HDRO)
Word Searched: ETF s",mikeoptions,6940742393868193029,7201,71,7,0,0
"ETRACS Quarterly Pay 1.5X  Leve (BDCX)
Word Searched: quarterly",realstockmarket,6921738093380898053,2955,1892,54,1,4
"Eaton Vance Oregon Municipal In (ETORX)
Word Searched: ETORO",mr.investr,6940644631440821510,78500,4735,151,29,12
Ebang International Holdings Inc. (EBON),darkhorseplays,6940335263512005893,6125,620,30,1,0
Echelon Corporation (ELON),stockvip,6926323575376858373,179500,89700,5654,212,643
Echelon Corporation (ELON),investodaily,6940708690198564102,13400,1313,41,3,9
Echelon Corporation (ELON),llamas1115,6940026359137766662,804,177,6,10,2
"Electrameccanica Vehicles Corp. (SOLO)
Word Searched: Vehicles",mikeoptions,6940742393868193029,7201,71,7,0,0
"Electrameccanica Vehicles Corp. (SOLO)
Word Searched: vehicles",stocktok16,6940295230285548806,3639,1390,89,7,1
Energy Fuels Inc. (UUUU),mikeoptions,6940742393868193029,7201,71,7,0,0
"Energy Transfer LP (ET)
Word Searched: EV",stockvip,6926323575376858373,179500,89700,5654,212,643
Entera Bio Ltd. (ENTX),stockmarkethacks,6938802589395913989,5769,1951,106,3,6
"Enveric Biosciences, Inc. (ENVB)",stockmarkethacks,6938802589395913989,5769,1951,106,3,6
EquityCompass Tactical Risk Manager ETF (TERM),stockshub,6930999772882980102,83500,3758,117,14,2
Ethan Allen Interiors Inc. (ETH),thestockhub,6940676520700660997,73800,14800,1041,33,30
"Ethereum USD (ETH-USD)
Word Searched: ETHEREUM",kasrastocks,6939916239536016645,13700,1926,48,6,18
"EverQuote, Inc. (EVER)",thelaptoplegend,6934173585376431365,128900,7541,502,23,8
"Exchange Traded Concepts Trust  (ROBO)
Word Searched: e trade",spacs.ai,6932620674951384326,28100,2967,120,34,40
"Extended Stay America, Inc. (STAY)",stockrogue,6932552320605605125,42300,3167,81,13,2
"FEDERAL NATIONAL MORTGAGE ASSOC (FNMA)
Word Searched: mortgage",thebuyinking,6940646927092452614,537900,31300,2969,97,71
"FLOW TRADERS (FLOW.AS)
Word Searched: Traders",matthewhirayama,6928132692047432965,7934,113600,6982,273,86
"FLOW TRADERS (FLOW.AS)
Word Searched: Traders",mikesintact,6940130481962831109,33700,2545,116,11,1
"FLOW TRADERS (FLOW.AS)
Word Searched: trader",milehightrading,6940791059953798406,166700,406,21,6,0
"FLYING SPARK LTD (FLYS.TA)
Word Searched: FLYING",bullsofwallstreet,6940789257581694213,23500,90,4,2,0
"FMC Corporation (FMC)
Word Searched: FOMC",mok.investments,6940424674245479686,4372,2282,38,15,7
"FMC Corporation (FMC)
Word Searched: FOMC",marketafterhours,6940415878655675653,5748,3991,51,4,4
"FSD Pharma Inc. (HUGE)
Word Searched: hige",millionaire_mindset15,6925298030384139525,4023,614,9,1,2
"Falling U.S. Dollar ProFund Inv (FDPIX)
Word Searched: falling",vinstock,6940287673751866629,41100,896,56,16,6
Federated Equity Funds - Federated Capital Appreciation Fund (FEDEX),coincapital,6935149838841531653,3563,238,15,0,3
"FinTech Acquisition Corp. V (FTCV)
Word Searched: Acquisition",coincapital,6935149838841531653,3563,238,15,0,3
"FinTech Acquisition Corp. V (FTCV)
Word Searched: acquisition",coincapital,6935149838841531653,3563,238,15,0,3
"Financial Institutions, Inc. (FISI)
Word Searched: INSTITUTIONS",sodapreneur,6937789671447612678,6781,5776,222,27,61
Fintech Acquisition Corp. V (FTCV),mr.investr,6940644631440821510,78500,4735,151,29,12
"First Majestic Silver Corp. (AG)
Word Searched: FIRST",moderninvestor_,6930698535088229633,8301,4099,165,17,3
Fisker Inc. (FSR),trendstocks,6933624364407475462,1142,1240,8,2,0
"Fisker Inc. (FSR)
Word Searched: FISKER",trendstocks,6933624364407475462,1142,1240,8,2,0
Foley Trasimene Acquisition Corp. II (BFT),stocks_invest,6938585511942573318,75700,52000,1265,81,92
"Fonterra Shareholders' Fund Uni (FSF.NZ)
Word Searched: shareholders",realstockmarket,6921738093380898053,2955,1892,54,1,4
"Ford Motor Company (F)
Word Searched: of",notkamel,6940699196903148805,24600,947,99,3,5
Forestar Group Inc. (FOR),stockvip,6926323575376858373,179500,89700,5654,212,643
Forestar Group Inc. (FOR),stockshub,6930999772882980102,83500,3758,117,14,2
Forestar Group Inc. (FOR),fourtoeight,6940064782565379334,1100000,47100,4975,103,198
"FuelCell Energy, Inc. (FCEL)",stocktok42069,6930403126570716421,1152,4931,162,55,9
"Full House Resorts, Inc. (FLL)
Word Searched: House",highleyinvested,6940757663760272646,38500,277,52,4,2
"Future FinTech Group Inc. (FTFT)
Word Searched: FUTURE",nickcomizio,6926225800442268934,3683,9704,161,22,33
"Future FinTech Group Inc. (FTFT)
Word Searched: future",mok.investments,6940424674245479686,4372,2282,38,15,7
"GNYS (GNYS)
Word Searched: guys",alcidesvla,6940774869340556550,12700,1642,41,3,0
"GOLDEN TRIANGLE VENTURES INC (GTVH)
Word Searched: Triangle",gavin_mayo,6940780027646594309,252400,5271,439,15,27
"GUANGDONG HIGHSUN (000861.SZ)
Word Searched: HIGHS",conner_prola,6940067513380146437,39700,466,9,0,0
"GUANGDONG HIGHSUN (000861.SZ)
Word Searched: Highs",hamedtrades,6940608578902330629,96400,3584,130,13,15
GameStop Corp. (GME),oscarwulfff,6935241744531590406,7821,23600,1378,50,393
GameStop Corp. (GME),thewallstreetjungle,6938523692024548613,23900,776,33,0,0
GameStop Corp. (GME),flash.trades,6938128353450806534,2251,35,2,3,0
GameStop Corp. (GME),apexoptionstrading,6922275199069031686,1375,3006,19,3,2
GameStop Corp. (GME),thekidinvestor,6940410701030673669,48200,11300,336,12,10
GameStop Corp. (GME),brunopamfilio,6933008593000156422,1284,3070,177,37,6
"GameStop Corporation (GME)
Word Searched: GameStop",thelaptoplegend,6934173585376431365,128900,7541,502,23,8
"GameStop Corporation (GME)
Word Searched: Gamestop",finance_tiktok,6923281503979916550,21700,3749,30,3,0
"GameStop Corporation (GME)
Word Searched: games",mikesintact,6940130481962831109,33700,2545,116,11,1
"Gartner, Inc. (IT)",lifeofcarlos0,6923009819561479430,1321,886,44,10,4
"Gartner, Inc. (IT)",alcidesvla,6940774869340556550,12700,1642,41,3,0
"Gartner, Inc. (IT)",llamas1115,6940026359137766662,804,177,6,10,2
General Motors Company (GM),benpryor_,6940763665041755397,255200,11800,1272,41,111
"Genius Brands International, Inc. (GNUS)",tradeideas,6940069770905521414,5389,10600,221,55,92
"Gladstone Investment Corporatio (GAIN)
Word Searched: again",thewallstreetjungle,6938523692024548613,23900,776,33,0,0
Gladstone Investment Corporation (GAIN),bagchaser1337,6923719966386687237,4018,1079,60,14,22
Gladstone Investment Corporation (GAIN),mr.ctrader,6922996055881665797,5506,7005,143,14,5
"Global X E-commerce ETF (EBIZ)
Word Searched: e commerce",coincapital,6935149838841531653,3563,238,15,0,3
"Global X Funds Global X U.S. In (PAVE)
Word Searched: Funds",stockplace,6922526773443857666,11600,1192,17,5,1
"Global X Funds Global X U.S. In (PAVE)
Word Searched: Funds",brunopamfilio,6933008593000156422,1284,3070,177,37,6
"Global X Internet of Things ETF (SNSR)
Word Searched: things",investwithruss,6940684504789011718,90300,37400,1434,95,60
"Global X Internet of Things ETF (SNSR)
Word Searched: things",assetentities,6940696614826708229,513900,37700,2231,58,20
"Global X NASDAQ-100 Covered Cal (QYLD)
Word Searched: cover",stocktrickswithnick,6940398320187641094,35400,2221,64,13,1
"Globalstar, Inc. (GSAT)",mikeoptions,6940742393868193029,7201,71,7,0,0
"Great Panther Mining Limited (GPL)
Word Searched: Great",investodaily,6940708690198564102,13400,1313,41,3,9
"Green Effects - NAI Werte Fonds (1GZA.SG)
Word Searched: effects",marketafterhours,6940415878655675653,5748,3991,51,4,4
Grocery Outlet Holding Corp. (GO),gd_investments,6940699006288841989,249300,5282,287,19,23
Grocery Outlet Holding Corp. (GO),erikbotoss,6938499665398648070,4292,1451,25,4,1
"H&E Equipment Services, Inc. (HEES)
Word Searched: Heres",llamas1115,6940026359137766662,804,177,6,10,2
"HELMER DIRECTIONAL DRILLING COR (EXLA)
Word Searched: directional",mainstreetwolf,6940774618357714181,257300,591,48,4,1
"HIGH TIDE INC (HITIF)
Word Searched: HIGH",investing_with_mike,6940782516798278917,77000,135,11,3,0
"HIGH TIDE INC (HITIF)
Word Searched: high",spacs.ai,6932620674951384326,28100,2967,120,34,40
"Halliburton Company (HAL)
Word Searched: Haul",investwithruss,6940684504789011718,90300,37400,1434,95,60
"Hasbro, Inc. (HAS)",stockswallet,6940728029555461381,16800,1717,77,2,14
"Hasbro, Inc. (HAS)",greentradesonly,6940675157652442373,20100,506,23,5,1
"Hasbro, Inc. (HAS)",theoptionlab,6935499890038541573,2172,1438,25,8,3
"Hasbro, Inc. (HAS)",coincapital,6935149838841531653,3563,238,15,0,3
"Hasbro, Inc. (HAS)",investodaily,6940708690198564102,13400,1313,41,3,9
"Hasbro, Inc. (HAS)",investwithruss,6940684504789011718,90300,37400,1434,95,60
"Hasbro, Inc. (HAS)",stockmarketuniversity,6939583361455328518,2838,4946,40,14,1
"Healthpeak Properties, Inc. (PEAK)",sodapreneur,6937789671447612678,6781,5776,222,27,61
"Helen of Troy Limited (HELE)
Word Searched: held",alcidesvla,6940774869340556550,12700,1642,41,3,0
"Helen of Troy Limited (HELE)
Word Searched: held",markettrader_official,6940705243218939141,279700,2498,160,13,11
"Hewlett Packard Enterprise Comp (HPE)
Word Searched: hype",coletrades,6939292324946119941,3529,1446,17,6,0
"Hewlett Packard Enterprise Comp (HPE)
Word Searched: hype",investodaily,6940708690198564102,13400,1313,41,3,9
"Holicity Inc. (HOL)
Word Searched: HODL",simplyinvesting,6940463542038449413,2889,385,6,2,1
Hotel Reservations Network Inc (ROOM),noremacnewelltrading,6938455267466038534,30500,7327,137,43,4
"Hyundai YouFirst Realestate 25  (75701B93.KS)
Word Searched: you re",oscarwulfff,6935241744531590406,7821,23600,1378,50,393
"Hyundai YouFirst Realestate 25  (75701B93.KS)
Word Searched: you re",stockstobuy,6940715917563137286,40200,1715,30,1,1
"Hyundai YouFirst Realestate 25  (75701B93.KS)
Word Searched: you re",investwithruss,6940684504789011718,90300,37400,1434,95,60
"Hyundai YouFirst Realestate 25  (75701B93.KS)
Word Searched: you re",moneytendies,6940679553010388229,140600,937,44,1,2
"ICONIC MINERALS LTD (ICM.V)
Word Searched: Iconic",rudaman,6940408257823444230,3463,1961,93,4,10
IHS Markit Ltd. (INFO),stocktalk76,6940728487980354821,45100,529,20,4,0
"INFORMATION ANALYSIS INC (IAIC)
Word Searched: ANALYSIS",kasrastocks,6939916239536016645,13700,1926,48,6,18
"INPUT CAPITAL CORP (INP.V)
Word Searched: Input",nimbletradingio,6940345764358950149,2678,237,25,0,5
"INTEGRATED VENTURES INC (INTV)
Word Searched: I ve",greentradesonly,6940675157652442373,20100,506,23,5,1
"INTEGRATED VENTURES INC (INTV)
Word Searched: I ve",momentfinance,6937132561906846982,1716,248,5,0,0
"ISRAEL DISCOUNT BK (DSCT.TA)
Word Searched: discount",stockmarketuniversity,6939583361455328518,2838,4946,40,14,1
"IT Tech Packaging, Inc. (ITP)
Word Searched: Its",benpryor_,6940763665041755397,255200,11800,1272,41,111
"Illumina, Inc. (ILMN)",sky_trades,6940306015787257093,81400,4394,249,7,6
"Image Sensing Systems, Inc. (ISNS)
Word Searched: sensing",coincapital,6935149838841531653,3563,238,15,0,3
"Income Collecting 1-3 Months T- (GOVTX)
Word Searched: Months",investwithruss,6940684504789011718,90300,37400,1434,95,60
"Income Collecting 1-3 Months T- (GOVTX)
Word Searched: months",investwithruss,6940684504789011718,90300,37400,1434,95,60
"Innovator IBD Breakout Opportun (BOUT)
Word Searched: BREAKOUT",stocktrickswithnick,6940398320187641094,35400,2221,64,13,1
"Interlink Electronics, Inc. (LINK)",mikeoptions,6940742393868193029,7201,71,7,0,0
"Interlink Electronics, Inc. (LINK)",optionscapital,6940077432586194182,17400,1024,29,2,2
"International Business Machines (IBM)
Word Searched: I m",alcidesvla,6940774869340556550,12700,1642,41,3,0
"International Business Machines (IBM)
Word Searched: business",calltoleap,6940438319054523654,732700,38900,3407,101,52
"International Business Machines (IBM)
Word Searched: i m",stocksfix,6934401350012800261,4849,2650,49,7,1
"InvestEd 0 Portfolio (WFXPX)
Word Searched: INVESTED",sodapreneur,6937789671447612678,6781,5776,222,27,61
"InvestEd 0 Portfolio (WFXPX)
Word Searched: Invested",alexdaytrader,6918068042111012102,6550,2856,48,8,1
"InvestEd 0 Portfolio (WFXPX)
Word Searched: invested",thestockhub,6940676520700660997,73800,14800,1041,33,30
"InvestEd 0 Portfolio (WFXPX)
Word Searched: invested",thekidinvestor,6940410701030673669,48200,11300,336,12,10
"InvestEd 0 Portfolio (WFXPX)
Word Searched: invested",alertscapital,6940738440413580550,8613,3022,12,0,0
"JAMES E WAGNER CULTIVATION CORP (JWCAF)
Word Searched: Wagner",coincapital,6935149838841531653,3563,238,15,0,3
"JD.com, Inc. (JD)
Word Searched: nd",millionaire_mindset15,6925298030384139525,4023,614,9,1,2
JanOne Inc. (JAN),ceowatchlist,6940398799714012421,508000,16200,504,173,26
"Johnson & Johnson (JNJ)
Word Searched: John",coincapital,6935149838841531653,3563,238,15,0,3
"KNOW LABS INC (KNWN)
Word Searched: Known",finance_tiktok,6923281503979916550,21700,3749,30,3,0
"KNOW LABS INC (KNWN)
Word Searched: known",investwithruss,6940684504789011718,90300,37400,1434,95,60
Kellogg Company (K),thestockexperience,6935440626443980038,16700,21800,982,30,188
Kellogg Company (K),stocktalk76,6940728487980354821,45100,529,20,4,0
Kellogg Company (K),coletrades,6939292324946119941,3529,1446,17,6,0
Kellogg Company (K),alexdaytrader,6918068042111012102,6550,2856,48,8,1
Kellogg Company (K),thediamondhandz,6940032374822407429,52600,2365,84,10,7
Kellogg Company (K),stockmarketuniversity,6939583361455328518,2838,4946,40,14,1
Kellogg Company (K),markettrader_official,6940705243218939141,279700,2498,160,13,11
"Koss Corporation (KOSS)
Word Searched: loss",nimbletradingio,6940345764358950149,2678,237,25,0,5
"Kroger Company (The) (KR)
Word Searched: Yr",hamedtrades,6940608578902330629,96400,3584,130,13,15
"LATERES FD INV IMB (LATR11B.SA)
Word Searched: LATER",letstalkinvesting,6940010593365675270,107100,8442,604,20,72
"LIGHTSPEED POS INC (LSPD.TO)
Word Searched: Lights",matthewhirayama,6928132692047432965,7934,113600,6982,273,86
"LUCKY FRIDAY EXTENSION MINE (LFEX)
Word Searched: friday",stocks_invest,6938585511942573318,75700,52000,1265,81,92
"LUXID (LUXID)
Word Searched: Lucid",stockvip,6926323575376858373,179500,89700,5654,212,643
"Lennar Corporation (LEN)
Word Searched: lent",stockswallet,6940728029555461381,16800,1717,77,2,14
Li Auto Inc. (LI),stocktok42069,6930403126570716421,1152,4931,162,55,9
Liquid Media Group Ltd. (YVR),investodaily,6940708690198564102,13400,1313,41,3,9
"Liquidity Services, Inc. (LQDT)
Word Searched: Liquidity",stocktalk76,6940728487980354821,45100,529,20,4,0
"Live Nation Entertainment, Inc. (LYV)",titotrades,6940611851126443270,53200,3468,335,50,9
"Lordstown Motors Corp. (RIDE)
Word Searched: Motors",stockvip,6926323575376858373,179500,89700,5654,212,643
"Lowe's Companies, Inc. (LOW)",spacs.ai,6932620674951384326,28100,2967,120,34,40
"MAD/EUR (MADEUR=X)
Word Searched: Made",investwithruss,6940684504789011718,90300,37400,1434,95,60
"MAD/EUR (MADEUR=X)
Word Searched: made",alexdaytrader,6918068042111012102,6550,2856,48,8,1
"MAD/EUR (MADEUR=X)
Word Searched: made",calltoleap,6940438319054523654,732700,38900,3407,101,52
"MAD/EUR (MADEUR=X)
Word Searched: made",investwithruss,6940684504789011718,90300,37400,1434,95,60
"MAD/EUR (MADEUR=X)
Word Searched: made",milehighmoney,6935996559133887750,18400,3321,50,16,2
"MAWI+S REMEMBER INVERSIONE SICA (S3669.MC)
Word Searched: Remember",stockrogue,6932552320605605125,42300,3167,81,13,2
"MCAD (MCAD)
Word Searched: MACD",letstalkinvesting,6940010593365675270,107100,8442,604,20,72
"MEAS (MEAS)
Word Searched: means",calltoleap,6940438319054523654,732700,38900,3407,101,52
"MEMBERS CO LTD (2130.T)
Word Searched: members",timeforbusiness2,6938573223609076998,59400,2213,70,7,3
"MEMBERS CO LTD (2130.T)
Word Searched: members",greentradesonly,6940675157652442373,20100,506,23,5,1
"MEMBERS CO LTD (2130.T)
Word Searched: members",noremacnewelltrading,6938455267466038534,30500,7327,137,43,4
"MERCARI INC UNSPON ADS EACH REP (MCARY)
Word Searched: SCARY",iamsirgime,6937326474378710277,2816,291,38,3,1
"MILLIONAIRE PROPERTY FUND (MIPF.BK)
Word Searched: Millionaire",surgeyyyy,6929638914747632901,283600,144600,19700,836,96
"MILLIONHOPE IND (1897.HK)
Word Searched: MILLION",mr.investr,6940644631440821510,78500,4735,151,29,12
"MONDI PLC (MONDY)
Word Searched: Monday",stocksfix,6934401350012800261,4849,2650,49,7,1
"MONDI PLC (MONDY)
Word Searched: Monday",aceinvestments,6939615287750774021,60200,15300,787,65,104
"MONDI PLC (MONDY)
Word Searched: monday",coletrades,6939292324946119941,3529,1446,17,6,0
MP Materials Corp. (MP),stockswithjack,6940502475526933761,15800,8999,608,38,33
"MP Materials Corp. (MP)
Word Searched: map",fourtoeight,6940064782565379334,1100000,47100,4975,103,198
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: TRADING",sodapreneur,6937789671447612678,6781,5776,222,27,61
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: Trading",greentradesonly,6940675157652442373,20100,506,23,5,1
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: Trading",momentfinance,6937132561906846982,1716,248,5,0,0
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: Trading",milehighmoney,6935996559133887750,18400,3321,50,16,2
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: Trading",theonlynaklas,6940406762407349510,86600,23000,1579,78,420
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",chris.stocks,6940344155436584197,79100,3768,289,12,0
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",thewallstreetjungle,6938523692024548613,23900,776,33,0,0
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",alexdaytrader,6918068042111012102,6550,2856,48,8,1
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",calltoleap,6940438319054523654,732700,38900,3407,101,52
"MYM Future JUN 2021 Trading Ses (MYM=F)
Word Searched: trading",stock_catalyst,6935588755646532870,1711,633,36,1,7
"Mammoth Energy Services, Inc. (TUSK)
Word Searched: Musk",stockvip,6926323575376858373,179500,89700,5654,212,643
"Mammoth Energy Services, Inc. (TUSK)
Word Searched: Musk",investodaily,6940708690198564102,13400,1313,41,3,9
"Man GLG Undervalued Assets Fund (0P0001038I.L)
Word Searched: UNDERVALUED",wallstreet.man,6918393271152610566,13100,682000,55300,1012,5194
"Man GLG Undervalued Assets Fund (0P0001038I.L)
Word Searched: Undervalued",investodaily,6940708690198564102,13400,1313,41,3,9
"Man GLG Undervalued Assets Fund (0P0001038I.L)
Word Searched: undervalued",tikstockkam,6940244739056782598,8343,2377,60,25,0
"Marathon Digital Holdings, Inc. (MARA)",nickcomizio,6926225800442268934,3683,9704,161,22,33
"Marathon Digital Holdings, Inc. (MARA)
Word Searched: marathon",millionaire_mindset15,6925298030384139525,4023,614,9,1,2
"Max Life - Guaranteed Fund-Inco (0P0000NRRA.BO)
Word Searched: Guaranteed",matthewhirayama,6928132692047432965,7934,113600,6982,273,86
"Maxar Technologies Inc. (MAXR)
Word Searched: Maxar",notkamel,6940699196903148805,24600,947,99,3,5
"Meta Financial Group, Inc. (CASH)
Word Searched: crash",stockmarketuniversity,6939583361455328518,2838,4946,40,14,1
"Meten EdtechX Education Group L (METX)
Word Searched: education",highleyinvested,6940757663760272646,38500,277,52,4,2
MicroStrategy Incorporated (MSTR),nickcomizio,6926225800442268934,3683,9704,161,22,33
"Moneygram International, Inc. (MGI)
Word Searched: money",assetentities,6940696614826708229,513900,37700,2231,58,20
"Moneygram International, Inc. (MGI)
Word Searched: money",sodapreneur,6937789671447612678,6781,5776,222,27,61
"Monogram Residential Trust, Inc (MORE)",hccapital,6940441093779508485,46500,535,30,4,1
"Monogram Residential Trust, Inc (MORE)",tikstockkam,6940244739056782598,8343,2377,60,25,0
"Monogram Residential Trust, Inc (MORE)",calltoleap,6940438319054523654,732700,38900,3407,101,52
"Monogram Residential Trust, Inc (MORE)",conner_prola,6940067513380146437,39700,466,9,0,0
"Monogram Residential Trust, Inc (MORE)",letstalkinvesting,6940010593365675270,107100,8442,604,20,72
"Monogram Residential Trust, Inc (MORE)",alertscapital,6940738440413580550,8613,3022,12,0,0
"Monster Beverage Corporation (MNST)
Word Searched: Monster",stockvip,6926323575376858373,179500,89700,5654,212,643
"Motus GI Holdings, Inc. (MOTS)",stocktok42069,6930403126570716421,1152,4931,162,55,9
"NASDAQ 100 Pre Market Indicator (^QMI)
Word Searched: indicator",hccapital,6940441093779508485,46500,535,30,4,1
"NEW SOURCES ENERGY (NSE.AS)
Word Searched: sources",calltoleap,6940438319054523654,732700,38900,3407,101,52
"NINGXIA WESTERN VE (000557.SZ)
Word Searched: we ve",timeforbusiness2,6938573223609076998,59400,2213,70,7,3
NIO Limited (NIO),stockvip,6926323575376858373,179500,89700,5654,212,643
NIO Limited (NIO),stockshub,6930999772882980102,83500,3758,117,14,2
NIO Limited (NIO),stockswithjack,6940502475526933761,15800,8999,608,38,33
NIO Limited (NIO),thestockhub,6940676520700660997,73800,14800,1041,33,30
NIO Limited (NIO),stocks_invest,6938585511942573318,75700,52000,1265,81,92
NIO Limited (NIO),erikbotoss,6938499665398648070,4292,1451,25,4,1
"NOV Inc. (NOV)
Word Searched: Pov",ceowatchlist,6940398799714012421,508000,16200,504,173,26
Naked Brand Group Limited (NAKD),thekidinvestor,6940410701030673669,48200,11300,336,12,10
"NameSiloTech (URL.CN)
Word Searched: names",coincapital,6935149838841531653,3563,238,15,0,3
Nano Dimension Ltd. (NNDM),stockrogue,6932552320605605125,42300,3167,81,13,2
Nano Dimension Ltd. (NNDM),stocks_invest,6938585511942573318,75700,52000,1265,81,92
"Natural Order Acquisition Corp. (NOAC)
Word Searched: order",nimbletradingio,6940345764358950149,2678,237,25,0,5
"Nautilus, Inc. (NLS)",stockswings,6940030483480759557,61600,3803,135,18,6
"New Age Alpha Japan ESG RiskSel (^HFJEAT)
Word Searched: risks",assetentities,6940696614826708229,513900,37700,2231,58,20
"New Beginnings Acquisition Corp (NBA)
Word Searched: beginning",theoptionlab,6935499890038541573,2172,1438,25,8,3
"NewAge, Inc. (NBEV)",tikstockkam,6940244739056782598,8343,2377,60,25,0
"Noah Holdings Limited (NOAH)
Word Searched: Woah",calltoleap,6940438319054523654,732700,38900,3407,101,52
"Nokia Corporation Sponsored (NOK)
Word Searched: NOT",big_money_investments,6929197438192372997,41600,8039,254,31,22
"Nokia Corporation Sponsored (NOK)
Word Searched: Not",oscarwulfff,6935241744531590406,7821,23600,1378,50,393
"Nokia Corporation Sponsored (NOK)
Word Searched: Not",moderninvestor_,6930698535088229633,8301,4099,165,17,3
"Nokia Corporation Sponsored (NOK)
Word Searched: not",thebuyinking,6940646927092452614,537900,31300,2969,97,71
"Ocugen, Inc. (OCGN)",stockmarkethacks,6938802589395913989,5769,1951,106,3,6
"Omega Healthcare Investors, Inc (OHI)
Word Searched: investors",realstockmarket,6921738093380898053,2955,1892,54,1,4
"Onconova Therapeutics, Inc. (ONTX)",moderninvestor_,6930698535088229633,8301,4099,165,17,3
"Onconova Therapeutics, Inc. (ONTX)",sodapreneur,6937789671447612678,6781,5776,222,27,61
"Outlook Therapeutics, Inc. (OTLK)
Word Searched: outlook",conner_prola,6940067513380146437,39700,466,9,0,0
"Owens & Minor, Inc. (OMI)",bullishbetter,6940610783705435398,46000,3377,171,37,25
"PBF Energy Inc. (PBF)
Word Searched: PKF",simplyinvesting,6940463542038449413,2889,385,6,2,1
PIMCO Investment Grade Corporate Bond Index Exchange-Traded Fund (CORP),coincapital,6935149838841531653,3563,238,15,0,3
"PLAID INC (4165.T)
Word Searched: Plaid",stockvip,6926323575376858373,179500,89700,5654,212,643
"PROFITABLE DEVS IN (PRDL)
Word Searched: profit",markettrader_official,6940705243218939141,279700,2498,160,13,11
"PROFITABLE DEVS IN (PRDL)
Word Searched: profitable",coincapital,6935149838841531653,3563,238,15,0,3
Palantir Technologies Inc. (PLTR),sky_trades,6940306015787257093,81400,4394,249,7,6
"Palantir Technologies Inc. (PLTR)
Word Searched: Palantir",stockswithjack,6940502475526933761,15800,8999,608,38,33
"Palantir Technologies Inc. (PLTR)
Word Searched: Palantir",investwithruss,6940684504789011718,90300,37400,1434,95,60
"Palantir Technologies Inc. (PLTR)
Word Searched: technologies",coincapital,6935149838841531653,3563,238,15,0,3
"PayPal Holdings, Inc. (PYPL)",sky_trades,6940306015787257093,81400,4394,249,7,6
"PayPal Holdings, Inc. (PYPL)",beermonies_trading,6934871830276607237,2323,313,29,0,1
"PayPal Holdings, Inc. (PYPL)
Word Searched: PayPal",notkamel,6940699196903148805,24600,947,99,3,5
"PayPal Holdings, Inc. (PYPL)
Word Searched: Paypal",stockswithjack,6940502475526933761,15800,8999,608,38,33
"Paysign, Inc. (PAYS)
Word Searched: days",alcidesvla,6940774869340556550,12700,1642,41,3,0
"Paysign, Inc. (PAYS)
Word Searched: days",tradingwithchristian,6932638179094760709,1219,427,9,0,0
"Peloton Interactive, Inc. (PTON)
Word Searched: Interact",striketrading,6940442368688672006,77500,1456,69,7,6
"Penn Virginia Corporation (PVAC)
Word Searched: Virginia",mattyand,6927504237278661893,840,16900,700,153,117
Philip Morris International Inc. (PM),stocktrickswithnick,6940398320187641094,35400,2221,64,13,1
"Pimco Global Stocksplus & Incom (PGP)
Word Searched: STOCKS",letstalkinvesting,6940010593365675270,107100,8442,604,20,72
"Pimco Global Stocksplus & Incom (PGP)
Word Searched: stocks",stocksfeed,6939731961762073862,71900,5674,328,11,19
"Pimco Global Stocksplus & Incom (PGP)
Word Searched: stocks",spacs.ai,6932620674951384326,28100,2967,120,34,40
"Pimco Global Stocksplus & Incom (PGP)
Word Searched: stocks",alcidesvla,6940774869340556550,12700,1642,41,3,0
"Pimco Global Stocksplus & Incom (PGP)
Word Searched: stocks",invest.stocks,6940636428133076230,109000,4275,371,16,16
"Pimco Global Stocksplus & Incom (PGP)
Word Searched: stocks",moneytendies,6940679553010388229,140600,937,44,1,2
Pintec Technology Holdings Limited (PT),stocksmadeez,6790919963218644229,3141,7353,208,17,14
